,link,title,company,salary,salary from,salary to,plus VAT,is super,technologies,date,localization,add. info0,add. info1,add. info2,add. info3
191,"https://www.pracuj.pl/praca/spawacz-lasko-wielkie-pow-bydgoski-57,oferta,1002956279",Spawacz,PROCHPOL & PROCHOSTEG s.c. Proch Przemysław Proch Sławomir,4 000–7 000 zł brutto / mies.,4 000,7 000,False,False,,,Łąsko Wielkie (pow. bydgoski),Pracownik fizyczny,Pełny etat,Umowa o pracę,Praca stacjonarna
192,"https://www.pracuj.pl/praca/spawacz-mag-135-czechy,oferta,10315619",Spawacz MAG 135,"P.P.H.U. ""JULIA"" MAREK WIERZBA",14 000–18 000 zł brutto / mies.,14 000,18 000,False,False,,,Czechy,Pracownik fizyczny,Pełny etat,Umowa o pracę,Szukamy wielu kandydatów (20 wakatów)
193,"https://www.pracuj.pl/praca/monter-spawacz-paczkowo-pow-poznanski-szkolna-15,oferta,1002955919",Monter - Spawacz,"""LENAD"" ŁUKASZ URBAN",,,,,False,,,Paczkowo (pow. poznański),Pracownik fizyczny,Pełny etat,Umowa o pracę,Praca od zaraz
194,"https://www.pracuj.pl/praca/spawacz-kobylka-napoleona-2,oferta,1002972188",Spawacz,PRZEMYSŁOWY INSTYTUT MASZYN BUDOWLANYCH sp. z o.o.,,,,,False,,,Kobyłka,Pracownik fizyczny,Pełny etat,Umowa o pracę,Praca stacjonarna
195,"https://www.pracuj.pl/praca/spawacz-tig-niemcy,oferta,10285473",Spawacz TIG,Troba UG Personaldienstleistungen,,,,,False,,,Niemcy,Pracownik fizyczny,Pełny etat,Umowa o pracę,Praca stacjonarna
196,"https://www.pracuj.pl/praca/monter-spawacz-slusarz-glogow-malopolski,oferta,1002994871",Monter - Spawacz - Ślusarz,KENRAY EUROPE sp. z o.o.,4 500–6 000 zł brutto / mies.,4 500,6 000,False,False,,,Głogów Małopolski,Pracownik fizyczny,Pełny etat,Umowa o pracę,Praca od zaraz
197,"https://www.pracuj.pl/praca/spawacz-bytom,oferta,1002963181",Spawacz,TRANSBUD - WULKAN Zdzisław Wszoła Sp. Z o.o.,,,,,False,,,Bytom,Pracownik fizyczny,"Pełny etat, Dodatkowa / tymczasowa","Umowa o pracę, Umowa zlecenie",Praca od zaraz
198,"https://www.pracuj.pl/praca/spawacz-torun-dluga-25-39,oferta,1002963110",Spawacz,P.I.M.P. sp. z o.o.,4 500–5 400 zł brutto / mies.,4 500,5 400,False,False,,,"Toruń, Koniuchy",Pracownik fizyczny,Pełny etat,Umowa o pracę,Szukamy wielu kandydatów (2 wakaty)
199,"https://www.pracuj.pl/praca/spawacz-mag-tig-gliwice-gustawa-eiffel-a-6,oferta,1002962943",Spawacz MAG/TIG,MULTIVALVE sp. z o.o.,,,,,False,,,Gliwice,Pracownik fizyczny,Pełny etat,Umowa o pracę,Szukamy wielu kandydatów (2 wakaty)
200,"https://www.pracuj.pl/praca/spawacz-elektroda-topliwa-w-oslonie-co2-jelcz-laskowice-inzynierska-3,oferta,1002953114",Spawacz elektrodą topliwą w osłonie CO2,JELCZ Sp. z o.o.,,,,,False,,,Jelcz-Laskowice,Specjalista (Mid / Regular),Pełny etat,Umowa o pracę,Praca stacjonarna
