,link,title,company,salary,salary from,salary to,plus VAT,is super,technologies,date,localization,add. info0,add. info1,add. info2,add. info3
408,"https://www.pracuj.pl/praca/kurier-kierowca-kostrzyn-zniwna-6,oferta,1002978776",Kurier - Kierowca,USŁUGI TRANSPORTOWE FABIAN WIECZONKOWSKI,4 000–4 500 zł / mies. (zal. od umowy),4 000,4 500,False,False,,,Kostrzyn,Pracownik fizyczny,Pełny etat,"Umowa o pracę, Umowa zlecenie",Praca stacjonarna
409,"https://www.pracuj.pl/praca/kurier-kierowca-kat-b-warszawa-mineralna-5a,oferta,1002978774",Kurier - Kierowca kat. B,Krystian Kieliszek,4 900–6 200 zł / mies. (zal. od umowy),4 900,6 200,False,False,,,"Warszawa, Włochy",Pracownik fizyczny,Pełny etat,"Umowa o pracę, Umowa zlecenie",Praca od zaraz
410,"https://www.pracuj.pl/praca/magazynier-kierowca-bialystok-gajowa-110c,oferta,1003009413",Magazynier - Kierowca,Duo Cichocki Sp. z o.o.,4 500–5 500 zł brutto / mies.,4 500,5 500,False,False,,,"Białystok, Dziesięciny II",Pracownik fizyczny,Pełny etat,Umowa o pracę,Praca stacjonarna
411,"https://www.pracuj.pl/praca/magazynier-kierowca-gdynia-pucka-28,oferta,1003009362",Magazynier - Kierowca,MERKURY hurtownia środków czystości,,,,,True,,,"Gdynia, Chylonia",Pracownik fizyczny,Pełny etat,Umowa o pracę,Praca stacjonarna
412,"https://www.pracuj.pl/praca/kierowca-miedzynarodowy-kat-b-steszew,oferta,1002964969",Kierowca międzynarodowy kat. B,KOZANEX ŁUKASZ KOZANKIEWICZ,7 500–8 500 zł brutto / mies.,7 500,8 500,False,True,,,Stęszew,Pracownik fizyczny,Pełny etat,Umowa o pracę,Praca od zaraz
413,"https://www.pracuj.pl/praca/kierowca-samochodow-osobowych-holandia,oferta,10283010",Kierowca samochodów osobowych,Work Force Sp. z o.o.,,,,,True,,,Holandia,Pracownik fizyczny,Pełny etat,Umowa o pracę,Praca stacjonarna
414,"https://www.pracuj.pl/praca/kierowca-kat-c-%d0%92%d0%be%d0%b4%d1%96%d0%b9-%d0%ba%d1%96%d1%82-c-gadki-pow-poznanski-poznanska-71,oferta,1002971832",Kierowca kat. C/ Водій кіт. C,Raben Logistics Polska sp. z o.o.,,,,,True,,,Gądki (pow. poznański),Pracownik fizyczny,Pełny etat,Umowa o pracę,Praca mobilna
415,"https://www.pracuj.pl/praca/przewoznik-gadki-pow-poznanski-poznanska-71,oferta,1002971783",Przewoźnik,Raben Logistics Polska sp. z o.o.,,,,,True,,,Gądki (pow. poznański),Pracownik fizyczny,Kontrakt B2B,Praca mobilna,
416,"https://www.pracuj.pl/praca/kierowca-kat-c%2be-%d0%b2%d0%be%d0%b4%d1%96%d0%b9-gadki-pow-poznanski-poznanska-71,oferta,1002971839",Kierowca kat. C+E / водій категорії С+Е,Raben Logistics Polska sp. z o.o.,,,,,True,,,Gądki (pow. poznański),Pracownik fizyczny,Pełny etat,Umowa o pracę,Praca mobilna
417,"https://www.pracuj.pl/praca/kierowca-c%2be-niemcy,oferta,10291874",Kierowca C+E,Ullrich GRUPPE,,,,,False,,,"Kaufungen, Niemcy",Pracownik fizyczny,Pełny etat,Umowa o pracę,Praca mobilna
