,link,title,company,salary,salary from,salary to,plus VAT,is super,technologies,date,localization,add. info0,add. info1,add. info2,add. info3
64,"https://www.pracuj.pl/praca/analityk-ds-ryzyka-kredytowego-warszawa,oferta,1002985740",Analityk ds. Ryzyka Kredytowego,Solid Bridge Solutions Sp. z o.o.,,,,,False,,,Warszawa,"Specjalista (Mid / Regular), Starszy specjalista (Senior)",Pełny etat,Umowa o pracę,Praca stacjonarna
65,,Specjalista / Specjalistka ds. wyceny ryzyka kredytowego (umowa na zastępstwo),mBank,,,,,False,,,2 lokalizacje,Specjalista (Mid / Regular),Pełny etat,Umowa na zastępstwo,Praca hybrydowa
66,"https://www.pracuj.pl/praca/specjalista-ryzyko-rynkowe-warszawa,oferta,1003003128",Specjalista - Ryzyko Rynkowe,ING Bank Śląski S.A.,,,,,False,,,Warszawa,Specjalista (Mid / Regular),Pełny etat,Umowa o pracę,Praca hybrydowa
67,"https://www.pracuj.pl/praca/mlodszy-specjalista-ds-planowania-popytu-warszawa-aleje-jerozolimskie-100,oferta,1002991913",Młodszy Specjalista ds. planowania popytu,Bunge Polska Sp. z o.o,,,,,True,,,"Warszawa, Ochota",Młodszy specjalista (Junior),Pełny etat,Umowa o pracę,Praca hybrydowa
68,"https://www.pracuj.pl/praca/analityk-ds-ryzyka-rynkowego-warszawa,oferta,1002994146",Analityk ds. Ryzyka Rynkowego,Bank Pekao,,,,,False,,,Warszawa,Specjalista (Mid / Regular),Pełny etat,Umowa o pracę,Praca hybrydowa
69,"https://www.pracuj.pl/praca/samodzielna-inzynierka-samodzielny-inzynier-mechanical-design-warszawa-aleja-krakowska-110,oferta,1003002945",Samodzielna Inżynierka/Samodzielny Inżynier – Mechanical Design,GE Aerospace Poland sp. z o.o.,,,,,False,,,"Warszawa, Włochy",Specjalista (Mid / Regular),Pełny etat,Umowa o pracę,Praca od zaraz
70,"https://www.pracuj.pl/praca/fullstack-net-developer-warszawa,oferta,1002963013",Fullstack .NET Developer,mBank,,,,,True,,,Miejsce pracy:Cała Polska (praca zdalna)Siedziba firmy:Warszawa,Specjalista (Mid / Regular),Pełny etat,Umowa o pracę,Szukamy wielu kandydatów (2 wakaty)
71,,Specjalista ds. walidacji modeli,Bank Pocztowy S.A.,,,,,True,,,15 lokalizacji,"Specjalista (Mid / Regular), Starszy specjalista (Senior)",Pełny etat,Umowa o pracę,Praca od zaraz
72,,Specjalista ds. ryzyka płynności,Bank Pocztowy S.A.,,,,,True,,,15 lokalizacji,"Specjalista (Mid / Regular), Starszy specjalista (Senior)",Pełny etat,Umowa o pracę,Praca od zaraz
73,,Starszy specjalista ds. procesu zarządzania kapitałem,Bank Pocztowy S.A.,,,,,True,,,15 lokalizacji,"Starszy specjalista (Senior), Ekspert",Pełny etat,Umowa o pracę,Запрошуємо працівників з України
74,"https://www.pracuj.pl/praca/actuarial-consultant-with-programming-skills-warszawa-plac-trzech-krzyzy-10,oferta,1002927680",Actuarial Consultant (with programming skills),ERGO Technology & Services S.A.,,,,,True,,,"Warszawa, Śródmieście",Specjalista (Mid / Regular),Pełny etat,Umowa o pracę,Szukamy wielu kandydatów
